Data,Campanha,Envios,Entregas,Cliques
2026-02-22,20260222_guanabara_insider_apppush_comercial_geral_ativos,260,254,39
2026-02-22,20260222_guanabara_insider_apppush_comercial_geral_ativos_2,340,333,51
2026-02-22,20260222_guanabara_insider_apppush_comercial_geral_emqueda,60,58,9
2026-02-22,20260222_guanabara_insider_apppush_comercial_geral_emqueda_2,80,78,12
2026-02-21,20260221_guanabara_insider_apppush_carnaval_geral_ativos,226,221,34
2026-02-21,20260221_guanabara_insider_apppush_carnaval_geral_emqueda,100,98,15
2026-02-21,20260221_guanabara_insider_apppush_carnaval_geral_frios,253,247,38
2026-02-21,20260221_guanabara_insider_apppush_comercial_geral_ativos,313,306,47
2026-02-21,20260221_guanabara_insider_apppush_comercial_geral_emqueda,53,51,8
2026-02-21,20260221_guanabara_pushnews_webpush_idaevolta5_geral,6480,6350,972
2026-02-20,20260220_guanabara_insider_apppush_antecipe_geral_ativos,406,397,61
2026-02-20,20260220_guanabara_insider_apppush_carnaval_geral_ativos,360,352,54
2026-02-20,20260220_guanabara_insider_apppush_carnaval_geral_emqueda,80,78,12
2026-02-20,20260220_guanabara_insider_apppush_carnaval_geral_frios,366,358,55
2026-02-20,20260220_insider_sms_ativos_antecipe,146,143,22
2026-02-19,20260215_guanabara_pushnews_webpush_tdmrj_geral,12380,12132,1857
2026-02-19,20260219_guanabara_insider_apppush_esportista_geral_ativos,306,299,46
2026-02-19,20260219_guanabara_insider_apppush_esportista_geral_emqueda,60,58,9
2026-02-19,20260219_guanabara_insider_apppush_esportista_geral_frios,446,437,67
2026-02-19,20260219_guanabara_insider_apppush_idaevolta10_geral_ativos,346,339,52
2026-02-19,20260219_guanabara_insider_apppush_idaevolta10_geral_emqueda,93,91,14
2026-02-19,20260219_guanabara_insider_apppush_nps,1286,1260,193
2026-02-19,20260219_guanabara_insider_apppush_tdmrja_geral_ativos,340,333,51
2026-02-18,20260218_c_pushnotification_guanabara_carnaval_geral,7106,6963,1066
2026-02-18,20260218_guanabara_insider_apppush_carnaval_geral_ativos_noite,353,345,53
2026-02-18,20260218_guanabara_insider_apppush_vivafidelidade_ativos,440,431,66
2026-02-18,20260218_guanabara_insider_apppush_vivafidelidade_emqueda,106,103,16
2026-02-18,20260218_guanabara_journey_birthday_apppush_01_10off,13,12,2
2026-02-17,20260217_c_pushnotification_guanabara_carnaval_geral,7393,7245,1109
2026-02-17,20260217_guanabara_insider_apppush_carnaval_geral_ativos,533,522,80
2026-02-17,20260217_guanabara_insider_apppush_carnaval_geral_ativos_noite,546,535,82
2026-02-17,20260217_guanabara_insider_apppush_carnaval_geral_emqueda,46,45,7
2026-02-17,20260217_guanabara_insider_apppush_carnaval_geral_emqueda_noite,100,98,15
2026-02-17,20260217_guanabara_insider_apppush_carnaval_geral_frios,373,365,56
2026-02-16,20260216_guanabara_insider_apppush_carnaval_geral_ativos_manha,313,306,47
2026-02-16,20260216_guanabara_insider_apppush_carnaval_geral_ativos_noite,426,417,64
2026-02-16,20260216_guanabara_insider_apppush_carnaval_geral_ativos_tarde,600,588,90
2026-02-16,20260216_guanabara_insider_apppush_carnaval_geral_emqueda_manha,73,71,11
2026-02-16,20260216_guanabara_insider_apppush_carnaval_geral_emqueda_noite,60,58,9
2026-02-16,20260216_guanabara_insider_apppush_carnaval_geral_frios_noite,353,345,53
2026-02-16,20260216_guanabara_pushnews_webpush_volta_geral,7720,7565,1158
2026-02-15,20260215_guanabara_insider_apppush_carnaval_geral_ativos,326,319,49
2026-02-15,20260215_guanabara_insider_apppush_carnaval_geral_emqueda,46,45,7
2026-02-15,20260215_guanabara_insider_apppush_carnaval_geral_frios,340,333,51
2026-02-15,20260215_guanabara_pushnews_webpush_carnaval_geral,4253,4167,638
2026-02-14,20260214_guanabara_insider_apppush_bh-rj,80,78,12
2026-02-14,20260214_guanabara_insider_apppush_carnaval_geral_ativos,466,456,70
2026-02-14,20260214_guanabara_insider_apppush_carnaval_geral_emqueda,66,64,10
2026-02-14,20260214_guanabara_insider_apppush_carnaval_geral_frios,340,333,51
2026-02-14,20260214_guanabara_insider_apppush_dinos-rjniteroi,13,12,2
2026-02-14,20260214_guanabara_insider_apppush_rj-bh,26,25,4
2026-02-14,20260214_guanabara_insider_apppush_vivafidelidade_ativos,380,372,57
2026-02-14,20260214_guanabara_insider_apppush_vivafidelidade_emqueda,100,98,15
2026-02-14,20260214_guanabara_pushnews_webpush_valentines_geral,6706,6571,1006
2026-02-13,20260213_guanabara_insider_apppush_bhz-rio,26,25,4
2026-02-13,20260213_guanabara_insider_apppush_bsb-gyn,20,19,3
2026-02-13,20260213_guanabara_insider_apppush_carnaval_geral_ativos,453,443,68
2026-02-13,20260213_guanabara_insider_apppush_carnaval_geral_ativos_noite,326,319,49
2026-02-13,20260213_guanabara_insider_apppush_carnaval_geral_emqueda_noite,106,103,16
2026-02-13,20260213_guanabara_insider_apppush_carnaval_geral_frios_noite,380,372,57
2026-02-13,20260213_guanabara_insider_apppush_comercial_RJ-aparecida,106,103,16
2026-02-13,20260213_guanabara_insider_apppush_gyn-bsb,6,5,1
2026-02-13,20260213_guanabara_insider_apppush_rio-bhz,40,39,6
2026-02-13,20260213_guanabara_insider_apppush_vivafidelidade_ativos,346,339,52
2026-02-13,20260213_guanabara_insider_apppush_vivafidelidade_emqueda,73,71,11
2026-02-13,20260213_guanabara_insider_webpush_carnaval_geral,5493,5383,824
2026-02-12,20260212_c_pushnotification_guanabara_idaevolta5_geral,9013,8832,1352
2026-02-12,20260212_guanabara_insider_apppush_bh-rj,100,98,15
2026-02-12,20260212_guanabara_insider_apppush_carnaval_geral_ativos,460,450,69
2026-02-12,20260212_guanabara_insider_apppush_goiania-brasilia,20,19,3
2026-02-12,20260212_guanabara_insider_apppush_informenews_bsb_ativos,33,32,5
2026-02-12,20260212_guanabara_insider_apppush_informenews_bsb_emqueda,13,12,2
2026-02-12,20260212_guanabara_insider_apppush_informenews_bsb_frios,40,39,6
2026-02-12,20260212_guanabara_insider_apppush_informenews_fortal_ativos,53,51,8
2026-02-12,20260212_guanabara_insider_apppush_informenews_fortal_emqueda,6,5,1
2026-02-12,20260212_guanabara_insider_apppush_informenews_fortal_frios,80,78,12
2026-02-12,20260212_guanabara_insider_apppush_informenews_rj_ativos,53,51,8
2026-02-12,20260212_guanabara_insider_apppush_informenews_rj_emqueda,20,19,3
2026-02-12,20260212_guanabara_insider_apppush_informenews_rj_frios,13,12,2
2026-02-12,20260212_guanabara_insider_apppush_informenews_sp_ativos,6,5,1
2026-02-12,20260212_guanabara_insider_apppush_informenews_sp_frios,40,39,6
2026-02-12,20260212_guanabara_insider_apppush_rj-bh,66,64,10
2026-02-12,20260212_guanabara_insider_apppush_rj_niteroi,46,45,7
2026-02-11,20260211_c_pushnotification_guanabara_idaevolta5_geral,9466,9276,1420
2026-02-11,20260211_guanabara_insider_apppush_bh-rj,33,32,5
2026-02-11,20260211_guanabara_insider_apppush_brasilia-goiania,66,64,10
2026-02-11,20260211_guanabara_insider_apppush_carnaval_geral_ativos,313,306,47
2026-02-11,20260211_guanabara_insider_apppush_carnaval_geral_ativos_noite,300,294,45
2026-02-11,20260211_guanabara_insider_apppush_carnaval_geral_emqueda,60,58,9
2026-02-11,20260211_guanabara_insider_apppush_carnaval_geral_emqueda_noite,60,58,9
2026-02-11,20260211_guanabara_insider_apppush_carnaval_geral_frios_noite,286,280,43
2026-02-11,20260211_guanabara_insider_apppush_condicoesgnb_geral_ativos,493,483,74
2026-02-11,20260211_guanabara_insider_apppush_goiania-brasilia,20,19,3
2026-02-11,20260211_guanabara_insider_apppush_rj-bh,100,98,15
2026-02-10,20260210_c_pushnotification_guanabara_carnaval_geral,8200,8036,1230
2026-02-10,20260210_guanabara_insider_apppush_carnaval_folia_ativos,26,25,4
2026-02-10,20260210_guanabara_insider_apppush_carnaval_folia_emqueda,6,5,1
2026-02-10,20260210_guanabara_insider_apppush_carnaval_geral_ativos,306,299,46
2026-02-10,20260210_guanabara_insider_apppush_carnaval_geral_emqueda,46,45,7
2026-02-10,20260210_guanabara_insider_apppush_carnaval_tranquilo_ativos,6,5,1
2026-02-10,20260210_guanabara_insider_apppush_carnaval_tranquilo_emqueda,6,5,1
2026-02-10,20260210_guanabara_insider_apppush_comercial_geral_ativos,353,345,53
2026-02-10,20260210_guanabara_insider_apppush_vivafidelidade_ativos,640,627,96
2026-02-10,20260210_guanabara_insider_apppush_vivafidelidade_emqueda,113,110,17
2026-02-10,20260210_guanabara_insider_apppush_vivafidelidade_frios,366,358,55
2026-02-09,20260209_c_pushnotification_guanabara_idaevolta5_geral,8773,8597,1316
2026-02-09,20260209_guanabara_insider_apppush_antecipe_geral_ativos,580,568,87
2026-02-09,20260209_guanabara_insider_apppush_carnaval_geral_ativos,393,385,59
2026-02-09,20260209_guanabara_insider_apppush_carnaval_geral_emqueda,106,103,16
2026-02-09,20260209_guanabara_insider_apppush_comercial_SP_ativos,20,19,3
2026-02-09,20260209_guanabara_insider_apppush_comercial_SP_emqueda,6,5,1
2026-02-09,20260209_guanabara_insider_apppush_comercial_SP_frios,20,19,3
2026-02-09,20260209_guanabara_insider_apppush_comercial_geral_ativos,313,306,47
2026-02-09,20260209_guanabara_insider_apppush_comercial_geral_emqueda,73,71,11
2026-02-09,20260209_guanabara_insider_apppush_comercial_geral_frios,260,254,39
2026-02-08,20260208_guanabara_insider_apppush_bbb_geral_ativos,406,397,61
2026-02-08,20260208_guanabara_insider_apppush_bbb_geral_emqueda,100,98,15
2026-02-08,20260208_guanabara_insider_apppush_bbb_geral_frios,300,294,45
2026-02-08,20260208_guanabara_insider_apppush_comercial_geral_ativos,433,424,65
2026-02-08,20260208_guanabara_insider_apppush_comercial_geral_emqueda,66,64,10
2026-02-07,20260207_c_pushnotification_guanabara_carnaval_geral,7306,7159,1096
2026-02-07,20260207_guanabara_insider_apppush_bh-rj,53,51,8
2026-02-07,20260207_guanabara_insider_apppush_comercial_geral_ativos,426,417,64
2026-02-07,20260207_guanabara_insider_apppush_condicoesgnb_geral_ativos,320,313,48
2026-02-07,20260207_guanabara_insider_apppush_condicoesgnb_geral_emqueda,73,71,11
2026-02-07,20260207_guanabara_insider_apppush_rj-bh,146,143,22
2026-02-07,20260207_guanabara_insider_apppush_vivafidelidade_frios,246,241,37
2026-02-06,20260206_c_pushnotification_guanabara_comercial_geral,11253,11027,1688
2026-02-06,20260206_guanabara_insider_apppush_antecipe_geral_ativos,526,515,79
2026-02-06,20260206_guanabara_insider_apppush_bsb-caldasnovas_goias,40,39,6
2026-02-06,20260206_guanabara_insider_apppush_carnaval_folia_ativos,53,51,8
2026-02-06,20260206_guanabara_insider_apppush_carnaval_folia_emqueda,13,12,2
2026-02-06,20260206_guanabara_insider_apppush_carnaval_geral_ativos,260,254,39
2026-02-06,20260206_guanabara_insider_apppush_carnaval_geral_emqueda,66,64,10
2026-02-06,20260206_guanabara_insider_apppush_carnaval_praia_ativos,26,25,4
2026-02-06,20260206_guanabara_insider_apppush_idaevolta10_geral_ativos,366,358,55
2026-02-06,20260206_guanabara_insider_apppush_idaevolta10_geral_emqueda,80,78,12
2026-02-06,20260206_guanabara_insider_apppush_idaevolta10_geral_frios,346,339,52
2026-02-06,20260206_guanabara_insider_apppush_nps,486,476,73
2026-02-06,20260206_guanabara_insider_apppush_rj-niteroi_terradosdinos,73,71,11
2026-02-05,20260204_guanabara_insider_apppush_teste_a_comercial,180,176,27
2026-02-05,20260204_guanabara_insider_apppush_teste_b_vivafidelidade,226,221,34
2026-02-05,20260205_c_pushnotification_guanabara_carnaval_geral,8466,8296,1270
2026-02-05,20260205_guanabara_insider_apppush_carnaval_geral_ativos,426,417,64
2026-02-05,20260205_guanabara_insider_apppush_carnaval_geral_emqueda,140,137,21
2026-02-05,20260205_guanabara_insider_apppush_carnaval_geral_frios,340,333,51
2026-02-05,20260205_guanabara_insider_apppush_comercial_geral_ativos,446,437,67
2026-02-05,20260205_guanabara_insider_apppush_comercial_geral_emqueda,53,51,8
2026-02-04,20260204_c_pushnotification_guanabara_comercial_geral,9226,9041,1384
2026-02-04,20260204_guanabara_insider_apppush_carnaval_folia_ativos,46,45,7
2026-02-04,20260204_guanabara_insider_apppush_carnaval_folia_emqueda,33,32,5
2026-02-04,20260204_guanabara_insider_apppush_carnaval_geral_ativos,446,437,67
2026-02-04,20260204_guanabara_insider_apppush_carnaval_geral_ativos_2,666,652,100
2026-02-04,20260204_guanabara_insider_apppush_carnaval_geral_emqueda,53,51,8
2026-02-04,20260204_guanabara_insider_apppush_carnaval_praia_ativos,6,5,1
2026-02-04,20260204_guanabara_insider_apppush_carnaval_tranquilo_ativos,13,12,2
2026-02-04,20260204_guanabara_insider_apppush_carnaval_tranquilo_emqueda,6,5,1
2026-02-04,20260204_guanabara_insider_apppush_vivafidelidade_geral_ativos,526,515,79
2026-02-04,20260204_guanabara_insider_apppush_vivafidelidade_geral_emqueda,146,143,22
2026-02-04,20260204_guanabara_insider_apppush_vivafidelidade_geral_frios,260,254,39
2026-02-03,20260203_guanabara_insider_apppush_carnaval_folia,73,71,11
2026-02-03,20260203_guanabara_insider_apppush_carnaval_geral,566,554,85
2026-02-03,20260203_guanabara_insider_apppush_carnaval_praia,13,12,2
2026-02-03,20260203_guanabara_insider_apppush_carnaval_tranquilo,33,32,5
2026-02-03,20260203_guanabara_insider_apppush_idaevolta10_geral,946,927,142
2026-02-03,20260203_guanabara_insider_apppush_informenews_bhz,46,45,7
2026-02-03,20260203_guanabara_insider_apppush_informenews_bsb,146,143,22
2026-02-03,20260203_guanabara_insider_apppush_informenews_for,260,254,39
2026-02-03,20260203_guanabara_insider_apppush_informenews_rj,126,123,19
2026-02-03,20260203_guanabara_insider_apppush_informenews_spo,53,51,8
2026-02-02,20260202_c_pushnotification_guanabara_carnaval_geral,9806,9609,1471
2026-02-02,20260202_guanabara_insider_apppush_carnaval_folia,60,58,9
2026-02-02,20260202_guanabara_insider_apppush_carnaval_geral,1066,1044,160
2026-02-02,20260202_guanabara_insider_apppush_carnaval_geral_noite,646,633,97
2026-02-02,20260202_guanabara_insider_apppush_carnaval_praia,6,5,1
2026-02-02,20260202_guanabara_insider_apppush_carnaval_tranquilo,26,25,4
2026-02-01,20260201_guanabara_insider_apppush_carnaval_geral,793,777,119
2026-01-31,20260131_guanabara_insider_apppush_carnaval_geral,666,652,100
2026-01-31,20260131_guanabara_insider_apppush_carnaval_geral_noite,786,770,118
2026-01-30,20260130_c_pushnotification_guanabara_carnaval_geral,8520,8349,1278
2026-01-30,20260130_guanabara_insider_apppush_carnaval_folia,106,103,16
2026-01-30,20260130_guanabara_insider_apppush_carnaval_geral,900,882,135
2026-01-30,20260130_guanabara_insider_apppush_carnaval_geral_noite_1,680,666,102
2026-01-30,20260130_guanabara_insider_apppush_carnaval_geral_noite_2,793,777,119
2026-01-30,20260130_guanabara_insider_apppush_carnaval_praia,6,5,1
2026-01-30,20260130_guanabara_insider_apppush_carnaval_tranquilo,13,12,2
2026-01-30,20260130_guanabara_insider_apppush_vivafidelidade_geral,813,796,122
2026-01-30,20260130_guanabara_insider_webpush_carnaval_geral_noite,2640,2587,396
2026-01-29,20260116_PosCompra_v3_AppPush_1,106,103,16
2026-01-29,20260129_guanabara_insider_apppush_carnaval_geral,706,691,106
2026-01-29,20260129_guanabara_insider_apppush_carnavalfolia_purchase,33,32,5
2026-01-29,20260129_guanabara_insider_apppush_carnavalfolia_search,60,58,9
2026-01-29,20260129_guanabara_insider_apppush_carnavalnatureza_search,6,5,1
2026-01-29,20260129_guanabara_insider_apppush_carnavalpraia_purchase,13,12,2
2026-01-29,20260129_guanabara_insider_apppush_carnavaltranquilidade_purchase,13,12,2
2026-01-28,20260128_c_pushnotification_guanabara_carnaval_geral,9986,9786,1498
2026-01-28,20260128_guanabara_insider_apppush_carnaval_folia,140,137,21
2026-01-28,20260128_guanabara_insider_apppush_carnaval_geral,733,718,110
2026-01-28,20260128_guanabara_insider_apppush_carnaval_natureza,13,12,2
2026-01-28,20260128_guanabara_insider_apppush_nps,1046,1025,157
2026-01-28,20260128_guanabara_insider_apppush_supercopa_geral,880,862,132
2026-01-27,20260127_guanabara_insider_apppush_carnaval_folia,86,84,13
2026-01-27,20260127_guanabara_insider_apppush_carnaval_geral,1040,1019,156
2026-01-27,20260127_guanabara_insider_apppush_carnaval_geral_noite,733,718,110
2026-01-27,20260127_guanabara_insider_apppush_carnaval_natureza,6,5,1
2026-01-27,20260127_guanabara_insider_apppush_carnaval_praia,6,5,1
2026-01-27,20260127_guanabara_insider_apppush_carnaval_tranquilo,13,12,2
2026-01-26,20260126_guanabara_insider_apppush_carnavalfolia_geral,680,666,102
2026-01-26,20260126_guanabara_insider_apppush_carnavalfolia_purchase,46,45,7
2026-01-26,20260126_guanabara_insider_apppush_carnavalfolia_search,20,19,3
2026-01-26,20260126_guanabara_insider_apppush_informenews_bhz,226,221,34
2026-01-26,20260126_guanabara_insider_apppush_informenews_bsb,73,71,11
2026-01-26,20260126_guanabara_insider_apppush_informenews_rio,73,71,11
2026-01-26,20260126_guanabara_insider_apppush_informenews_spo,106,103,16
2026-01-26,20260126_guanabara_insider_apppush_institucional_geral,920,901,138
2026-01-26,20260126_guanabara_insider_webpush_institucional_geral,5740,5625,861
2026-01-25,20260125_guanabara_insider_apppush_carnavaltranquilidade_geral,893,875,134
2026-01-25,20260125_guanabara_insider_apppush_carnavaltranquilidade_search,13,12,2
2026-01-25,20260125_guanabara_insider_apppush_idaevolta10_geral,900,882,135
2026-01-25,20260125_guanabara_insider_apppush_supercopa_geral,846,829,127
2026-01-25,20260125_guanabara_insinder_apppush_aniversario_sp,46,45,7
2026-01-24,20260124_guanabara_insider_apppush_carnavalinstitucional_geral,933,914,140
2026-01-24,20260124_guanabara_insider_apppush_carnavalnatureza_geral,693,679,104
2026-01-24,20260124_guanabara_insider_apppush_institucional_geral,1566,1534,235
2026-01-23,20260122_guanabara_insider_apppush_carnavalpraia_purchase,6,5,1
2026-01-23,20260123_guanabara_insider_apppush_acaosalvador_manha,53,51,8
2026-01-23,20260123_guanabara_insider_apppush_acaosalvador_noite,120,117,18
2026-01-23,20260123_guanabara_insider_apppush_cupom_idaevolta10,833,816,125
2026-01-23,20260123_guanabara_insider_apppush_spanta,86,84,13
2026-01-22,20260122_guanabara_insider_apppush_acaosalvador_manhã,80,78,12
2026-01-22,20260122_guanabara_insider_apppush_acaosalvador_noite,73,71,11
2026-01-22,20260122_guanabara_insider_apppush_carnavalpraia_geral,686,672,103
2026-01-22,20260122_guanabara_insider_apppush_condicoesgnb_geral,866,848,130
2026-01-22,20260122_guanabara_insider_apppush_nps,1560,1528,234
2026-01-21,20260121_guanabara_insider_apppush_acaosalvador_manha,146,143,22
2026-01-21,20260121_guanabara_insider_apppush_acaosalvador_noite,100,98,15
2026-01-21,20260121_guanabara_insider_apppush_carnaval_geral,933,914,140
2026-01-21,20260121_guanabara_insider_apppush_carnavalfolia_begincheckout,6,5,1
2026-01-21,20260121_guanabara_insider_apppush_carnavalfolia_geral,766,750,115
2026-01-21,20260121_guanabara_insider_apppush_carnavalfolia_purchase,60,58,9
2026-01-21,20260121_guanabara_insider_apppush_carnavalfolia_search,66,64,10
2026-01-21,20260121_guanabara_insider_apppush_supercopa_idaevolta10,1373,1345,206
2026-01-20,20260120_guanabara_insider_apppush_acaosalvador_manha,206,201,31
2026-01-20,20260120_guanabara_insider_apppush_acaosalvador_noite,106,103,16
2026-01-20,20260120_guanabara_insider_apppush_carnaval_geral,1026,1005,154
2026-01-20,20260120_guanabara_insider_apppush_nps,2053,2011,308
2026-01-19,20260116_PosCompra_v1_AppPush_1,153,149,23
2026-01-19,20260119_guanabara_insider_apppush_acaosalvador,206,201,31
2026-01-19,20260119_guanabara_insider_apppush_acaosalvador_noite,340,333,51
2026-01-19,20260119_guanabara_insider_apppush_carnaval_geral,1993,1953,299
2026-01-19,20260119_guanabara_insider_apppush_informenews_bhz,53,51,8
2026-01-19,20260119_guanabara_insider_apppush_informenews_bsb,120,117,18
2026-01-19,20260119_guanabara_insider_apppush_informenews_for,306,299,46
2026-01-19,20260119_guanabara_insider_apppush_informenews_rio,153,149,23
2026-01-19,20260119_guanabara_insider_apppush_informenews_spo,46,45,7
2026-01-19,20260119_guanabara_insider_webpush_carnaval_geral,4346,4259,652
2026-01-18,20260118_guanabara_insider_apppush_condicoesgnb_geral,980,960,147
2026-01-18,20260118_guanabara_insider_apppush_spanta,73,71,11
2026-01-18,20260118_guanabara_insider_apppush_supercopa_idaevolta10,1160,1136,174
2026-01-17,20260113_PosViagem_NPS_v2_AppPush_2,6,5,1
2026-01-17,20260117_guanabara_insider_apppush_carnaval_geral,766,750,115
2026-01-17,20260117_guanabara_insider_apppush_condicoesgnb_geral,986,966,148
2026-01-17,20260117_guanabara_insider_apppush_cupom_idaevolta10_feriadorj,100,98,15
2026-01-16,20260116_guanabara_insider_apppush_comercial_geral,666,652,100
2026-01-16,20260116_guanabara_insider_apppush_cupom_idaevolta10,860,842,129
2026-01-16,20260116_guanabara_insider_apppush_cupom_idaevolta10_feriadorj,120,117,18
2026-01-16,20260116_guanabara_insider_apppush_spanta,106,103,16
2026-01-16,20260116_guanabara_insider_apppush_vivafidelidade_geral,1026,1005,154
2026-01-15,20260115_guanabara_insider_apppush_condicoesgnb_geral,800,784,120
2026-01-15,20260115_guanabara_insider_apppush_supercopa_idaevolta10,2506,2455,376
2026-01-14,20260113_PosViagem_NPS_v2_AppPush_1,100,98,15
2026-01-14,20260114_guanabara_insider_apppush_antecipe_geral,2033,1992,305
2026-01-14,20260114_guanabara_insider_apppush_cupom_idaevolta10,1280,1254,192
2026-01-14,20260114_guanabara_insider_apppush_nps,1813,1776,272
2026-01-14,20260114_guanabara_insider_apppush_spanta,60,58,9
2026-01-13,20260113_guanabara_insider_apppush_bemvindo30,933,914,140
2026-01-13,20260113_guanabara_insider_apppush_carnaval_geral,1246,1221,187
2026-01-13,20260113_guanabara_insider_apppush_cupom_idaevolta10,946,927,142
2026-01-13,20260113_guanabara_insider_apppush_cupom_idaevolta10_feriadorj,86,84,13
2026-01-12,20260112_guanabara_insider_apppush_atualizeoapp,1520,1489,228
2026-01-12,20260112_guanabara_insider_apppush_cupom_idaevolta10,1133,1110,170
2026-01-11,20260111_guanabara_insider_apppush_antecipe_geral,1593,1561,239
2026-01-11,20260111_guanabara_insider_apppush_carnaval_slides,1020,999,153
2026-01-11,20260111_guanabara_insider_apppush_comercial_geral,700,686,105
2026-01-10,20260109_guanabara_insider_apppush_carnaval_geral,866,848,130
2026-01-10,20260110_guanabara_insider_apppush_comercial_geral,786,770,118
2026-01-09,20251009_guanabara_journey_carrinho_apppush-07,20,19,3
2026-01-09,20260109_guanabara_insider_apppush_bemvindo30,873,855,131
2026-01-09,20260109_guanabara_insider_apppush_comercial_geral,1053,1031,158
2026-01-09,20260109_guanabara_insider_apppush_condicoesgnb_geral,933,914,140
2026-01-09,20260110_guanabara_insider_apppush_carnaval_geral,13,12,2
2026-01-09,20260110_guanabara_insider_apppush_vivafidelidade_geral,6,5,1
2026-01-08,20260108_guanabara_insider_apppush_antecipacao,1806,1769,271
2026-01-08,20260108_guanabara_insider_apppush_comercial_bhxrj,60,58,9
2026-01-08,20260108_guanabara_insider_apppush_comercial_bsbxsp,40,39,6
2026-01-08,20260108_guanabara_insider_apppush_comercial_fortalezaxrecife,153,149,23
2026-01-08,20260108_guanabara_insider_apppush_comercial_joaopessoaxsousa,33,32,5
2026-01-08,20260108_guanabara_insider_apppush_comercial_juazeiroxfortaleza,20,19,3
2026-01-08,20260108_guanabara_insider_apppush_comercial_recifexfortaleza,33,32,5
2026-01-08,20260108_guanabara_insider_apppush_comercial_rjxbh,53,51,8
2026-01-08,20260108_guanabara_insider_apppush_comercial_spxuberlandia,33,32,5
2026-01-07,20260107_guanabara_insider_apppush_acaodeprecos_rio,120,117,18
2026-01-07,20260107_guanabara_insider_apppush_carnaval,993,973,149
2026-01-07,20260107_guanabara_insider_apppush_informenews_bhz,126,123,19
2026-01-07,20260107_guanabara_insider_apppush_informenews_bsb,146,143,22
2026-01-07,20260107_guanabara_insider_apppush_informenews_for,526,515,79
2026-01-07,20260107_guanabara_insider_apppush_informenews_rio,160,156,24
2026-01-07,20260107_guanabara_insider_apppush_informenews_spo,100,98,15
2026-01-06,20251009_guanabara_journey_carrinho_apppush-05,26,25,4
2026-01-06,20260106_guanabara_insider_apppush_antecipecarnaval_geral,1073,1051,161
2026-01-06,20260106_guanabara_insider_apppush_condicoes,1086,1064,163
2026-01-06,20260106_guanabara_insider_apppush_viaje2026_geral,973,953,146
2026-01-04,20260104_guanabara_insider_apppush_voltadoreveion_geral,1373,1345,206
2026-01-04,20260104_guanabara_pushnews_webpush_cupomidaevolta_geral,5993,5873,899
2026-01-03,20260103_guanabara_insider_apppush_condicoesgnb_geral,1200,1176,180
2026-01-03,20260103_guanabara_insider_apppush_voltadoreveion_geral,1606,1573,241
2026-01-03,20260103_guanabara_insider_webpush_condicoesgnb_geral,4300,4214,645
2026-01-03,20260103_guanabara_pushnews_webpush_cupomidaevolta_geral,5866,5748,880
2026-01-02,20251009_guanabara_journey_carrinho_apppush-02,13,12,2
2026-01-02,20260102_guanabara_insider_apppush_comercial_geral,1340,1313,201
2026-01-02,20260102_guanabara_insider_apppush_cupomidaevolta_geral,1273,1247,191
2026-01-02,20260102_guanabara_pushnews_webpush_comercial_geral,5760,5644,864
2026-01-02,20260102_guanabara_pushnews_webpush_cupomidaevolta_geral,6846,6709,1027
2026-01-01,20260101_guanabara_insider_apppush_comercial,846,829,127
2026-01-01,20260101_guanabara_insider_apppush_viaje2026_geral,1206,1181,181
2026-01-01,20260101_guanabara_insider_webpush_comercial_geral,1900,1862,285
2026-01-01,20260101_guanabara_pushnews_webpush_comercial_geral,3720,3645,558
2026-01-01,20260101_guanabara_pushnews_webpush_viaje2026_geral,5233,5128,785
2025-12-31,20251009_guanabara_journey_carrinho_apppush-08,33,32,5
2025-12-31,20251009_guanabara_journey_carrinho_apppush-09,6,5,1
2025-12-31,20251231_guanabara_insider_apppush_felizanonovo,533,522,80
2025-12-31,20251231_guanabara_pushnews_webpush_condicoesgnb_geral,8673,8499,1301
2025-12-31,20251231_guanabara_pushnews_webpush_felizanonovo_geral,2866,2808,430
2025-12-30,20251009_guanabara_journey_carrinho_apppush-13,13,12,2
2025-12-30,20251009_guanabara_journey_carrinho_apppush-16,13,12,2
2025-12-29,20251009_guanabara_journey_carrinho_apppush-11,40,39,6
2025-12-29,20251009_guanabara_journey_carrinho_apppush-12,20,19,3
2025-12-29,20251009_guanabara_journey_carrinho_apppush-14,73,71,11
2025-12-29,20251009_guanabara_journey_carrinho_apppush-15,6,5,1
2025-12-29,20251229_guanabara_insider_apppush_viaje2026_nordeste,613,600,92
2025-12-27,20251227_guanabara_insider_webpush_condicoesgnb_geral,4573,4481,686
2025-12-25,20251225_guanabara_pushnews_webpush_feliznatal_geral,5280,5174,792
2025-12-24,20251224_guanabara_insider_webpush_condicoesgnb_geral,2706,2651,406
2025-12-24,20251224_guanabara_pushnews_webpush_viaje2026_geral,4800,4704,720
2025-12-23,20251227_guanabara_insider_apppush_condicoesgnb_geral,6,5,1
2025-12-22,20251222_guanabara_insider_apppush_informenews_bhz,146,143,22
2025-12-22,20251222_guanabara_insider_apppush_informenews_bsb,286,280,43
2025-12-22,20251222_guanabara_insider_apppush_informenews_for,766,750,115
2025-12-22,20251222_guanabara_insider_apppush_informenews_rio,406,397,61
2025-12-22,20251222_guanabara_insider_apppush_informenews_spo,233,228,35
2025-12-20,20251220_guanabara_insider_apppush_novoshorarios_geral_petxsal,13,12,2
